election.date,county,unknown.flag,name,addr.line.1,addr.line.2,open.date,hours,lon,lat
11/08/2016,MECKLENBURG,N,MORRISON REGIONAL LIBRARY,7015 MORRISON BLVD,"CHARLOTTE, NC 28211",11/05/2016,9:00AM - 1:00PM,-80.8229005,35.1517049
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/20/2016,Closed,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/21/2016,Closed,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/22/2016,Closed,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/23/2016,Closed,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/24/2016,Closed,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/25/2016,Closed,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/26/2016,Closed,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/27/2016,8:00AM - 7:00PM,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/28/2016,8:00AM - 7:00PM,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/29/2016,9:00AM - 6:00PM,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/30/2016,1:00PM - 6:00PM,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",10/31/2016,8:00AM - 7:00PM,-80.9604104,35.3350829
11/08/2016,MECKLENBURG,N,MT. ISLAND LIBRARY,4420 HOYT GALVIN WAY,"CHARLOTTE, NC 28214",11/01/2016,8:00AM - 7:00PM,-80.9604104,35.3350829
